processId,id,filename,title,DOCTYPE,DATE,STATES,AGENCY
2000395.0,4561,EisDocuments-88540,Generic - License Renewal of Nuclear Plants Supplement 50 Regarding Grand Gulf Nuclear Station Unit 1,Draft Supplement,December 2013,MS,Nuclear Regulatory Commission
1002926.0,7937,EisDocuments-88458,Monument Butte Area Oil and Gas Development Project,Draft,December 2013,UT,Bureau of Land Management
1002927.0,7939,EisDocument-BLM-00016,Monument Butte Oil and Gas Development Project,Draft,December 2013,UT,Bureau of Land Management
1003763.0,10249,EisDocuments-88505,Pyramid Way and McCarran Boulevard Intersection Improvement Project and Record of Decision,Final,December 2013,NV,Federal Highway Administration
1551.0,10275,EisDocuments-88302,RETRACTED - Miller West Fisher Project,Draft Supplement,December 2013,MT,Forest Service
1002163.0,5899,EisDocuments-88228,Interstate 64 Peninsula from Interstate 95 in the City of Richmond to Interstate 664,Final,December 2013,VA,Federal Highway Administration
3000018.0,5901,EisDocuments-88227,Interstate 66 Corridor Tier 1 Final Environmental Impact Statement and Tier 1 Record of Decision,Final,December 2013,VA,Federal Highway Administration
2000553.0,6245,EisDocuments-88298,Kelsey Peak Timber Sale and Fuelbreak Project,Final,December 2013,CA,Forest Service
2000698.0,7898,EisDocument-USFS-00065,Montana Snowbowl Expansion,Final,December 2013,MT,Forest Service
2000769.0,8765,EisDocument-USACE-00017,NorthMet Mining Project and Land Exchange,Draft Supplement,December 2013,MN,U.S. Army Corps of Engineers
1003706.0,9448,EisDocuments-87929,PROGRAMMATIC - Southwest Coastal Louisiana Project,Draft,December 2013,LA,U.S. Army Corps of Engineers
1476.0,9515,EisDocuments-88500,PROGRAMMATIC-Deepwater Horizon Oil Spill Natural Resource Damage Assessment Early Restoration Plan,Draft,December 2013,TX;LA;MS;AL;FL,Department of the Interior
2001123.0,12671,EisDocument-USFS-00073,Tollgate Fuels Reduction,Final,December 2013,OR,Forest Service
2001131.0,219,EisDocuments-88297,ADOPTION - TransWest Express Transmission Project,Draft,December 2013,UT,Forest Service
297.0,2876,EisDocuments-88184,Crosstown Expressway Extension,Final,November 2013,FL,Federal Highway Administration
2000394.0,4560,EisDocuments-88539,Generic - License Renewal of Nuclear Plants Supplement 48 Regarding South Texas Project Units 1 and 2,Final Supplement,November 2013,TX,Nuclear Regulatory Commission
1003115.0,8475,EisDocuments-88183,New York Gateway Connections Improvment Project to the US Peace Bridge Plaza,Draft,November 2013,NY,Federal Highway Administration
3000044.0,11547,EisDocuments-88987,Soboba Band of Luiseno Indians' Proposed 534-Acre Trust Acquisition and Casino Project,Final,November 2013,CA,Bureau of Indian Affairs
1004222.0,11552,EisDocuments-88562,Soda Mountain Solar Project,Draft,November 2013,CA,Bureau of Land Management
1002888.0,7834,EisDocuments-87766,Modernization and Repair of Piers 2 and 3 at Military Ocean Terminal Concord,Draft,November 2013,CA,United States Army
2000696.0,7882,EisDocuments-88182,Monroe Connector/Bypass,Draft Supplement,November 2013,NC,Federal Highway Administration
2000971.0,10734,EisDocuments-88561,Ruby Pipeline Project,Final Supplement,November 2013,NV,Bureau of Land Management
2001046.0,11830,EisDocuments-88296,Southern California National Forests Land Management Plan Amendment,Final Supplement,November 2013,CA,Forest Service
4000013.0,442,EisDocuments-88291,Allotment Management Planning in the Fall River West and Oglala Geographic Areas,Final,November 2013,NE,Forest Service
1001582.0,4304,EisDocument-USFS-00014,Fox Canyon Cluster Allotment Management Plans,Final,November 2013,OR,Forest Service
1001650.0,4414,EisDocuments-88538,GENERIC - License Renewal of Nuclear Plants (NUREG-1437),Final,November 2013,,Nuclear Regulatory Commission
1002695.0,7410,EisDocuments-88986,Mashpee Wampanoag Tribe Fee-to-Trust Acquisition and Casino Project,Draft,November 2013,MA,Bureau of Indian Affairs
2001065.0,10771,EisDocuments-88181,SR 997/SW 177th Avenue/ Krome Avenue South,Draft,November 2013,FL,Federal Highway Administration
1000776.0,2219,EisDocuments-88490,Channel Islands National Park Draft General Management Plan Wilderness Study,Draft,November 2013,CA,National Park Service
2000470.0,5188,EisDocuments-88248,Harris Vegetation Management Project,Final,November 2013,CA,Forest Service
2000483.0,5332,EisDocuments-88249,High Uintas Wilderness Colorado River Cutthroat Trout (CRCT) Habitat Enhancement,Draft,November 2013,UT,Forest Service
3000022.0,6703,EisDocument-BLM-00012,Lewistown Field Office Greater Sage-Grouse Draft Resource Management Plan Amendment,Draft,November 2013,MT,Bureau of Land Management
1003365.0,9142,EisDocument-NPS-00018,Ozark National Scenic Riverways Draft General Management Plan Wilderness Study,Draft,November 2013,MO,National Park Service
2001075.0,12069,EisDocuments-88557,Stateline Solar Farm Project Proposed Final Plan Amendment,Final,November 2013,CA,Bureau of Land Management
2001088.0,12213,EisDocuments-87925,Suncreek Specific Plan,Final,November 2013,CA,U.S. Army Corps of Engineers
1000773.0,2211,EisDocuments-87895,Champlain Hudson Power Express Transmission Line Project,Draft,November 2013,NY,Department of Energy
1001610.0,4376,EisDocuments-87896,FutureGen 2.0 Project,Final,November 2013,IL,Department of Energy
2000517.0,5738,EisDocuments-88556,Idaho and Southwestern Montana Greater Sage-Grouse Draft Land Use Plan,Draft,November 2013,ID,Bureau of Land Management
1002566.0,6975,EisDocuments-88247,Lost Creek-Boulder Creek Landscape Restoration Project,Draft,November 2013,ID,Forest Service
3000030.0,8383,EisDocuments-89100,Nevada and Northeastern California Greater Sage-Grouse Planning,Draft,November 2013,NV,Bureau of Land Management
1003826.0,10465,EisDocuments-88489,Restoration of the Mariposa Grove of Giant Sequoias,Final,November 2013,CA,National Park Service
1004158.0,11386,EisDocuments-88035,Sierrita Pipeline Project,Draft,November 2013,AZ,Federal Energy Regulatory Commission
2000456.0,5048,EisDocuments-87800,Gulf of Mexico OCS Oil and Gas Lease Sales: 2014-2016 Western Planning Area Lease Sales 238 246 and 248,Draft Supplement,October 2013,TX,Bureau of Ocean Energy Management
1001964.0,5381,EisDocuments-88286,Honolulu Rail Transit Project Amended Record of Decision,Final Supplement,October 2013,HI,Federal Transit Administration
1002284.0,6159,EisDocuments-87995,KC-46A Formal Training Unit (FTU) and First Main Operating Base (MOB 1) Beddown,Draft,October 2013,KS;ND;OK;WA,United States Air Force
1003872.0,10608,EisDocuments-88034,Rocaway Delivery Lateral and Northeast Connector Projects,Draft,October 2013,NY,Federal Energy Regulatory Commission
1000618.0,1797,EisDocuments-87921,Calcasieu Lock Louisiana Feasibility Study,Draft,October 2013,LA,U.S. Army Corps of Engineers
711.0,5726,EisDocument-USFS-00022,Idaho Panhandle National Forests Revised Land Management Plan,Final,October 2013,ID,Forest Service
1002249.0,6138,EisDocuments-89097,Jump Creek Succor Creek and Cow Creek Watersheds Grazing Permit Renewal,Final,October 2013,ID,Bureau of Land Management
2000613.0,6884,EisDocuments-87857,Long-Term Management and Storage of Elemental Mercury Supplemental Environmental Impact Statement,Final Supplement,October 2013,NM,Department of Energy
1004143.0,11337,EisDocuments-88935,Sherman Cattle and Horse Allotment Grazing Authorization and Management Project,Final,October 2013,WY,Forest Service
1000872.0,2462,EisDocuments-88176,Cleveland Opportunity Corridor Project,Draft,September 2013,OH,Federal Highway Administration
2000354.0,4025,EisDocuments-88197,Fishlake National Forest Oil and Gas Leasing Analysis Project,Final,September 2013,UT,Forest Service
521.0,4572,EisDocuments-88537,Generic - Waste Confidence,Draft,September 2013,,Nuclear Regulatory Commission
1001864.0,5124,EisDocuments-88330,Halletts Point Rezoning,Final,September 2013,NY,Department of Housing and Urban Development
1003735.0,10175,EisDocuments-88401,Proposed Issuance of an Incidental Take Permit For the Beech Ridge Energy Wind Project Habitat Conservation Plan,Final,September 2013,WV,Fish and Wildlife Service
1003762.0,10246,EisDocuments-88174,Pyramid Highway/US 395 Connection,Draft,September 2013,NV,Federal Highway Administration
1002663.0,12525,EisDocuments-88448,The Mariana Islands Training and Testing,Draft,September 2013,GU,United States Navy
2000576.0,6580,EisDocuments-88196,Lakewood Southeast Project,Final,September 2013,WI,Forest Service
1483.0,10241,EisDocuments-88285,Purple Line Draft Section 4(f) Evaluation,Final,September 2013,MD,Federal Transit Administration
,14422,EisDocuments-89093,Winnemucca District Proposed Resource Management Plan,Final,September 2013,NV,Bureau of Land Management
2000046.0,532,EisDocuments-88387,Amendment 7 to the 2006 Consolidated Atlantic Highly Migratory Species (HMS) Fishery Management Plan (FMP),Draft,August 2013,,National Oceanic and Atmospheric Administration
103.0,906,EisDocuments-88194,BWCAW Non-native Invasive Plant Management Project,Final,August 2013,MN,Forest Service
1000756.0,2131,EisDocuments-87918,Central Everglades Planning Project,Draft,August 2013,FL,U.S. Army Corps of Engineers
1005108.0,14093,EisDocuments-88191,West Bend Vegetation Management Project,Final,August 2013,OR,Forest Service
1001633.0,4517,EisDocuments-88447,Gateway National Recreation Area General Management Plan,Draft,August 2013,NJ,National Park Service
1002351.0,10749,EisDocuments-88026,Runway Safety Area Improvements Kodiak Airport,Final,August 2013,AK,Federal Aviation Administration
2000058.0,641,EisDocuments-88444,Antietam National Battlefield Monocacy National Battlefield and Manassas National Battlefield Park Draft White-tailed Deer Management Plan,Draft,July 2013,VA,National Park Service
2000338.0,3816,EisDocuments-88398,Experimental Removal of Barred Owls to Benefit Threatened Northern Spotted Owls,Final,July 2013,WA,Fish and Wildlife Service
2000782.0,8995,EisDocuments-89065,Ocotillo Sol Project California Desert Conservation Area Plan Amendment,Final,July 2013,CA,Bureau of Land Management
1316.0,9593,EisDocuments-89064,Palen Solar Electrical Generating System,Draft Supplement,July 2013,CA,Bureau of Land Management
1817.0,10767,EisDocuments-88132,SR 167 Puyallup to SR 509 SR 167 Puyallup River Bridge Replacement,Final Supplement,July 2013,WA,Federal Highway Administration
1626.0,10885,EisDocuments-87866,Salton Sea Species Conservation Habitat Project,Final,July 2013,CA,U.S. Army Corps of Engineers
1823.0,12010,EisDocuments-87865,St. Johns Bayou and New Madrid Floodway Project,Draft,July 2013,MO,U.S. Army Corps of Engineers
665.0,5478,EisDocuments-87856,Hydrogen Energy California Integrated Gasification Combined Cycle Project,Draft,July 2013,CA,Department of Energy
1002740.0,7498,EisDocuments-88403,Medical Facilities Development and University Expansion at Naval Support Activity Bethesda,Final,July 2013,MD,United States Navy
2000116.0,1276,EisDocuments-88188,Big Thorne Project,Final,July 2013,AK,Forest Service
2000321.0,3642,EisDocuments-88187,Eldorado National Forest Travel Management,Final Supplement,July 2013,CA,Forest Service
1744.0,11577,EisDocuments-88332,Sounding Rockets Program at Poker Flat Research Range,Final,July 2013,AK,National Aeronautics and Space Administration
1004411.0,12055,EisDocuments-88130,State Route 58 Hinkley Expressway Project,Final,July 2013,CA,Federal Highway Administration
1005006.0,13712,EisDocuments-88283,Van Ness Bus Rapid Transit Project,Final,July 2013,CA,Federal Transit Administration
1005024.0,13765,EisDocuments-88131,Virginia Avenue Tunnel Reconstruction,Draft,July 2013,DC,Federal Highway Administration
1001376.0,3793,EisDocuments-87863,Everglades Agricultural Area A-1 Shallow Flow Equalization Basin,Final,July 2013,FL,U.S. Army Corps of Engineers
8000142.0,3958,EisDocuments-88384,Final Duwamish River NRDA PEIS and Restoration Plan,Final,July 2013,WA,National Oceanic and Atmospheric Administration
1001582.0,4303,EisDocument-USFS-00013,Fox Canyon Cluster Allotment Management Plans,Draft,July 2013,OR,Forest Service
1001951.0,5352,EisDocuments-89058,Hollister Underground Mine Project,Final,July 2013,NV,Bureau of Land Management
1003738.0,10184,EisDocuments-87996,Proposed New Bridge across the Manatee River,Draft,July 2013,FL,U.S. Coast Guard
1003752.0,10217,EisDocuments-88288,Public Sale of Plum Island,Final,July 2013,NY,General Services Administration
2000971.0,10733,EisDocuments-89057,Ruby Pipeline Project,Draft Supplement,July 2013,NV,Bureau of Land Management
1004005.0,10986,EisDocuments-87848,San Luis Reservoir State Recreation Area Resource Management Plan/General Plan,Final,July 2013,CA,Bureau of Reclamation
1004412.0,12053,EisDocuments-88129,State Route 58 (SR-58) Kramer Junction Expressway Project,Draft,July 2013,CA,Federal Highway Administration
94.0,1598,EisDocuments-89055,Buffalo Field Office Planning Area Resource Management Plan,Draft,June 2013,WY,Bureau of Land Management
3000005.0,3158,EisDocuments-87983,Designation of the Atchafalaya River Bar Channel Ocean Dredged Material Disposal Site West Pursuant to Section 102(c) of the Marine Protection Research and Sanctuaries Act of 1972,Draft,June 2013,LA,Environmental Protection Agency
2000422.0,4838,EisDocuments-88127,Gravina Access Project,Draft Supplement,June 2013,AK,Federal Highway Administration
1002887.0,7833,EisDocuments-87993,Modernization and Enhancement of Ranges Airspace and Training Areas in the Joint Pacific Alaska Range Complex in Alaska,Final,June 2013,AK,United States Air Force
2001131.0,12755,EisDocuments-89056,TransWest Express Transmission Project,Draft,June 2013,UT;AZ;NV;CA,Bureau of Land Management
2000142.0,1445,EisDocuments-87861,Boston Harbor Deep Draft Navigation Improvement Project,Final Supplement,June 2013,MA,U.S. Army Corps of Engineers
2000157.0,1622,EisDocuments-87847,Bunker Hill Groundwater Basin Riverside Corona Feeder Project,Final,June 2013,CA,Bureau of Reclamation
1001571.0,4276,EisDocuments-87764,Fort Wainwright Disposition of Hangars 2 and 3,Draft,June 2013,AK,United States Army
1005224.0,14346,EisDocument-USFS-00052,Wild Cramer Forest Health and Fuels Reduction Project Flathead National Forest,Final,June 2013,MT,Forest Service
1001277.0,3504,EisDocuments-88148,East Reservoir Project,Draft,June 2013,MT,Forest Service
2000340.0,3831,EisDocuments-87992,F-35 Beddown at Eglin Air Force Base,Draft,June 2013,FL,United States Air Force
2000345.0,3900,EisDocuments-87859,Feather River West Levee Project Final 408 Permission,Final,June 2013,CA,U.S. Army Corps of Engineers
1002690.0,7397,EisDocuments-88032,Martin Dam Hydroelectric Project Relicensing,Draft,June 2013,AL,Federal Energy Regulatory Commission
1002717.0,7467,EisDocuments-88147,McKay Fuels and Vegetation Management Project,Final,June 2013,OR,Forest Service
1186.0,8533,EisDocuments-88397,NiSource Multi-Species Habitat Conservation Plan EIS,Final,June 2013,OH;PA;MD;VA,Fish and Wildlife Service
1283.0,9065,EisDocuments-88535,Operation of Watts Bar Nuclear Plant Unit 2 NUREG-0498 Supplement 2,Final Supplement,June 2013,TN,Nuclear Regulatory Commission
1000358.0,1091,EisDocuments-88146,Beaver Creek Project,Draft,June 2013,ID,Forest Service
2000192.0,2126,EisDocuments-88282,Central Corridor Light Rail Transit Supplemental Final Environmental Impact Statement - Construction-Related Potential Impacts on Business Revenue,Final Supplement,June 2013,MN,Federal Transit Administration
2000203.0,2304,EisDocuments-88236,Chicago to Council Bluffs-Omaha Regional Passenger Rail System Planning Study Tier 1,Final,June 2013,IA,Federal Railroad Administration
